final_content,text,keyword,similarity_score
听说 医生 做手术 时 电刀 电到 地狱 笑话 送走 领 退休金 老家伙 出 损招 [ 笑 哭 ] [ 笑 哭 ] 未妨 惆怅 清狂,听说 医生 做手术 时 电刀 电到 地狱 笑话 送走 领 退休金 老家伙 出 损招 [ 笑 哭 ] [ 笑 哭 ] 未妨 惆怅 清狂,瑞金,0.6201612
听说 医生 做手术 时 电刀 电到 地狱 笑话 送走 领 退休金 老家伙 出 损招 [ 笑 哭 ] [ 笑 哭 ] 未妨 惆怅 清狂,听说 医生 做手术 时 电刀 电到 地狱 笑话 送走 领 退休金 老家伙 出 损招 [ 笑 哭 ] [ 笑 哭 ] 未妨 惆怅 清狂,奖金,0.6201612
年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],实在是高,0.7672242
年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],高级职称,0.74925363
年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],高级技工,0.74925363
年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],率多高,0.74789464
年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],血压高,0.74789464
年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],遍高帅富,0.7450927
年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],高待遇,0.7334665
年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],高质量,0.7334665
年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],高逼格,0.7334665
年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],年底 民主评议 时 员工 领导 不满 只能 高分 领导 考核 差 医院 效益 差 员工 绩效 跟着 差高 [ 点赞 ] 实在是高 [ 点赞 ],高房价,0.7334665
目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,自立门户,0.7901677
目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,公立医院,0.77738667
目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,独立,0.75827014
目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,私立,0.75827014
目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,设立,0.75827014
目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,立帖,0.7392081
目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,立马,0.7392081
目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,私立学校,0.6676686
目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,成家立业,0.66717446
目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,目测 优秀 名医 会 出走 私立 民营 自立门户 成立 专科 诊所 医院 公立医院 再次 降价 面向 大众 消费 需求,立法,0.63932824
工分 好 熟悉 名字 [ 偷笑 ],工分 好 熟悉 名字 [ 偷笑 ],慕名而来,0.87923455
工分 好 熟悉 名字 [ 偷笑 ],工分 好 熟悉 名字 [ 偷笑 ],知名品牌,0.87923455
工分 好 熟悉 名字 [ 偷笑 ],工分 好 熟悉 名字 [ 偷笑 ],实名,0.8082513
工分 好 熟悉 名字 [ 偷笑 ],工分 好 熟悉 名字 [ 偷笑 ],报名,0.8082513
工分 好 熟悉 名字 [ 偷笑 ],工分 好 熟悉 名字 [ 偷笑 ],姓名,0.8082513
工分 好 熟悉 名字 [ 偷笑 ],工分 好 熟悉 名字 [ 偷笑 ],更名,0.8082513
工分 好 熟悉 名字 [ 偷笑 ],工分 好 熟悉 名字 [ 偷笑 ],排名,0.8082513
工分 好 熟悉 名字 [ 偷笑 ],工分 好 熟悉 名字 [ 偷笑 ],记名,0.8082513
工分 好 熟悉 名字 [ 偷笑 ],工分 好 熟悉 名字 [ 偷笑 ],惠名,0.8082513
工分 好 熟悉 名字 [ 偷笑 ],工分 好 熟悉 名字 [ 偷笑 ],茂名,0.8082513
医改 医生 专注 看病 平衡 关系,医改 医生 专注 看病 平衡 关系,平均工资,0.8211012
医改 医生 专注 看病 平衡 关系,医改 医生 专注 看病 平衡 关系,儿科医生,0.78859425
医改 医生 专注 看病 平衡 关系,医改 医生 专注 看病 平衡 关系,平均奖,0.7844749
医改 医生 专注 看病 平衡 关系,医改 医生 专注 看病 平衡 关系,平均数,0.7844749
医改 医生 专注 看病 平衡 关系,医改 医生 专注 看病 平衡 关系,职业生涯,0.77115035
医改 医生 专注 看病 平衡 关系,医改 医生 专注 看病 平衡 关系,现实生活,0.77115035
医改 医生 专注 看病 平衡 关系,医改 医生 专注 看病 平衡 关系,躺平,0.7565501
医改 医生 专注 看病 平衡 关系,医改 医生 专注 看病 平衡 关系,实习生,0.75341594
医改 医生 专注 看病 平衡 关系,医改 医生 专注 看病 平衡 关系,专科生,0.75341594
医改 医生 专注 看病 平衡 关系,医改 医生 专注 看病 平衡 关系,毕业生,0.75341594
妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,覆盖全国,0.6451451
妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,国际标准,0.62260777
妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,国共两党,0.62260777
妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,发达国家,0.6131337
妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,利国利民,0.596506
妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,祸国殃民,0.596506
妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,关系不大,0.59492195
妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,财政拨款,0.59215224
妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,国富民强,0.58891296
妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,妈妈 找 不到 牛马 瘦 原因 最 牛马 肠胃 不好 做 胃镜 饲料 不好 换 国外 知名品牌 饲料 牛马 瘦得 皮包骨 死 没 发现 牛马 身上 寄生虫 太 导致 不吃 不长,靠国,0.57354116
一分钟 208 一个月 4k 工资 扣,一分钟 208 一个月 4k 工资 扣,一分货,0.74857783
一分钟 208 一个月 4k 工资 扣,一分钟 208 一个月 4k 工资 扣,一分钟,0.74857783
一分钟 208 一个月 4k 工资 扣,一分钟 208 一个月 4k 工资 扣,一分钱,0.74857783
一分钟 208 一个月 4k 工资 扣,一分钟 208 一个月 4k 工资 扣,一月份,0.7485218
一分钟 208 一个月 4k 工资 扣,一分钟 208 一个月 4k 工资 扣,一个月,0.74166644
一分钟 208 一个月 4k 工资 扣,一分钟 208 一个月 4k 工资 扣,分一,0.70942324
一分钟 208 一个月 4k 工资 扣,一分钟 208 一个月 4k 工资 扣,一枚,0.65748465
一分钟 208 一个月 4k 工资 扣,一分钟 208 一个月 4k 工资 扣,一说,0.65748453
一分钟 208 一个月 4k 工资 扣,一分钟 208 一个月 4k 工资 扣,一级,0.65748453
一分钟 208 一个月 4k 工资 扣,一分钟 208 一个月 4k 工资 扣,一院,0.65748453
去年 刚 完 院长 院长 大 诱惑 挡得住,去年 刚 完 院长 院长 大 诱惑 挡得住,大半年,0.8565015
去年 刚 完 院长 院长 大 诱惑 挡得住,去年 刚 完 院长 院长 大 诱惑 挡得住,近几年,0.758437
去年 刚 完 院长 院长 大 诱惑 挡得住,去年 刚 完 院长 院长 大 诱惑 挡得住,当年,0.7287518
去年 刚 完 院长 院长 大 诱惑 挡得住,去年 刚 完 院长 院长 大 诱惑 挡得住,去年,0.7287516
去年 刚 完 院长 院长 大 诱惑 挡得住,去年 刚 完 院长 院长 大 诱惑 挡得住,几年,0.7287516
去年 刚 完 院长 院长 大 诱惑 挡得住,去年 刚 完 院长 院长 大 诱惑 挡得住,全年,0.7287516
去年 刚 完 院长 院长 大 诱惑 挡得住,去年 刚 完 院长 院长 大 诱惑 挡得住,多年,0.7287516
去年 刚 完 院长 院长 大 诱惑 挡得住,去年 刚 完 院长 院长 大 诱惑 挡得住,过年,0.7287516
去年 刚 完 院长 院长 大 诱惑 挡得住,去年 刚 完 院长 院长 大 诱惑 挡得住,两年,0.7287516
去年 刚 完 院长 院长 大 诱惑 挡得住,去年 刚 完 院长 院长 大 诱惑 挡得住,老年,0.7287516
人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,国际标准,0.73885715
人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,国共两党,0.73885715
人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,覆盖全国,0.73540515
人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,发达国家,0.73539495
人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,国富民强,0.7332031
人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,利国利民,0.72678554
人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,祸国殃民,0.72678554
人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,财政拨款,0.7171372
人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,中华人民共和国,0.7127116
人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,人太多 人多到 国家 都 负担 不起 医保 只能 单位 自负盈亏,人才培养,0.67890406
犯困 大王,犯困 大王,霸王,0.87029177
犯困 大王,犯困 大王,卷王,0.87029177
犯困 大王,犯困 大王,大王,0.8514663
犯困 大王,犯困 大王,王牌,0.82965386
犯困 大王,犯困 大王,大幅提高,0.8154019
犯困 大王,犯困 大王,担多大,0.79601437
犯困 大王,犯困 大王,无限大,0.79601437
犯困 大王,犯困 大王,没多大,0.79601437
犯困 大王,犯困 大王,买大命,0.7923689
犯困 大王,犯困 大王,破大房,0.7923689
还 不 说降 底薪 非 编制 降 一千 本来 两千八 底薪 一千 八 [ 石化 ],还 不 说降 底薪 非 编制 降 一千 本来 两千八 底薪 一千 八 [ 石化 ],两千八,0.8638971
还 不 说降 底薪 非 编制 降 一千 本来 两千八 底薪 一千 八 [ 石化 ],还 不 说降 底薪 非 编制 降 一千 本来 两千八 底薪 一千 八 [ 石化 ],一石激起千层浪,0.79704374
还 不 说降 底薪 非 编制 降 一千 本来 两千八 底薪 一千 八 [ 石化 ],还 不 说降 底薪 非 编制 降 一千 本来 两千八 底薪 一千 八 [ 石化 ],两三千,0.7664269
还 不 说降 底薪 非 编制 降 一千 本来 两千八 底薪 一千 八 [ 石化 ],还 不 说降 底薪 非 编制 降 一千 本来 两千八 底薪 一千 八 [ 石化 ],六七千,0.7272293
还 不 说降 底薪 非 编制 降 一千 本来 两千八 底薪 一千 八 [ 石化 ],还 不 说降 底薪 非 编制 降 一千 本来 两千八 底薪 一千 八 [ 石化 ],八九不离十,0.71152407
